,layers,neurons,batch_size,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
426,2.0,34.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0907654697271676,2.3585657560152335,0.9389642481925135,0.7911185922032273,1.0585799476771107,2.199096763720377,0.9275029958749593,0.7567150599796145,1.0618456584684048,2.211559967675484,0.9365963783233385,0.7881386191548274
427,2.0,9.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0919566628859894,2.359541462776065,0.939161767312815,0.7910314993039601,1.0593263794745924,2.1997164920705403,0.9277773352029228,0.7567588892391286,1.0554008045720344,2.213123339637719,0.9369427129394684,0.7879888524075834
428,3.0,25.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0894361574376554,2.3584260235516297,0.9395262880359185,0.7911263230089511,1.0586675876672804,2.1995009755863326,0.9280845065000172,0.7566360496894269,1.0578006134793982,2.2068849973262923,0.9369211215118618,0.7885864684955943
429,2.0,20.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0912611108572925,2.357921984019016,0.9391458966642942,0.7911746338470202,1.0598871739245923,2.196626743073618,0.9277980007107565,0.7569931990758861,1.0594321865361904,2.2149522570982674,0.9359086182004284,0.787813647129722
430,2.0,25.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859077495677756,2.3598383320929615,0.939670808718843,0.7910049335159074,1.0558152558678504,2.2020619451417893,0.9284282901916667,0.7564214377180574,1.0652653855847656,2.218219378018802,0.9354722645635519,0.7875006659039223
431,2.0,30.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899779037958253,2.358687334241833,0.9387847914668808,0.7911051364898645,1.0571568874635706,2.1984169789190986,0.9274376848361826,0.7570533166171705,1.058253003661258,2.211142112569193,0.9364570706617936,0.7881786485282588
432,3.0,25.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873490694823231,2.362931959311206,0.9395086312766929,0.7907296810880284,1.0574810350305897,2.204727736447872,0.9281065254734326,0.7559453541294033,1.0541282437385016,2.216412160661336,0.9361944605885087,0.7876737923714097
433,3.0,30.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088194768405355,2.3585757066719006,0.9390750184898632,0.791112508478591,1.0561050306095041,2.195786799276568,0.9277109778350279,0.7571997537554612,1.054863216757986,2.209952305111396,0.9371545261624433,0.7882926288202848
434,3.0,20.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895712370616895,2.3578456507978016,0.9388316539980854,0.7911822543643859,1.0567796415337452,2.1936121192759974,0.9276936951293887,0.757477210164396,1.0640005848127811,2.2207434731280387,0.93677107380055,0.7872588645134815
435,1.0,16.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904447671954214,2.3621174460816436,0.9388502565269157,0.790794719302257,1.0573165728560212,2.1935122849655153,0.9276609602840822,0.7574389451952245,1.0674219568352667,2.227719627074784,0.9357350976715081,0.7865905680938734
436,4.0,29.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0866665348723255,2.3598266669111903,0.9391421250380917,0.7909997402662785,1.0557957037302135,2.1983518933579256,0.9279766949532477,0.757042178344454,1.0619215820568213,2.2191637247416094,0.9368447087232413,0.7874102000772594
437,3.0,18.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883836275106673,2.359993078538165,0.9392346197304429,0.7909904755066823,1.057206412198001,2.1995724042022355,0.927906542398703,0.7568463392066374,1.0541424325058832,2.2070631385614923,0.9373859299755715,0.7885694030537223
438,2.0,36.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0891213871342185,2.3596396966650284,0.9393464978101963,0.791017338566586,1.0575385560934971,2.2004942864097736,0.9279831781002572,0.756582871722417,1.0548029488316828,2.2086735996514166,0.9365669268283091,0.7884151252971632
439,1.0,16.0,114.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0903067206036385,2.361404251890125,0.9389063437020655,0.7908596607114191,1.0573801788133712,2.193642791297234,0.9277414978462803,0.75741566040822,1.0652314207791584,2.2251479872920257,0.9363648874055122,0.786836924133671
440,3.0,30.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086093335892973,2.3583035535042294,0.9393885471863762,0.7911395241449408,1.0541305645105932,2.195861237298368,0.9280860573768708,0.7571157374522248,1.054918133402363,2.205650395662276,0.9368699591744342,0.7887047399497512
441,2.0,13.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893531464421882,2.360516237067345,0.9393504287440474,0.7909411202258261,1.0581428121380578,2.2013041059800527,0.9280841138164669,0.75655029774803,1.0577987586693016,2.203337866169919,0.9373070455724007,0.7889262739342042
442,3.0,30.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0878744682215309,2.3578471020618794,0.9389534200903203,0.7911745653755362,1.05650416761343,2.198544847552408,0.9275702972676966,0.7570721043034577,1.051958287506749,2.219583565737605,0.9364265147530576,0.7873699804610395
443,2.0,21.0,179.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0911731915827183,2.3614369937010684,0.9389918161298083,0.790868008340986,1.0588490898597867,2.1968688713094915,0.9275980069861971,0.7570258083679644,1.0662079085917082,2.2225492721344113,0.9354567069409464,0.7870858739201397
444,2.0,25.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089156402793185,2.3592570105563313,0.9391884742351749,0.7910554672290977,1.057660196670185,2.201000483008268,0.9279218725985794,0.7566779828261566,1.0637192218324163,2.2188814721629737,0.9354363792671384,0.787437239100361
445,2.0,47.0,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0891877677425161,2.3619856750142327,0.9388160066614346,0.7908089128331983,1.0574011772443477,2.199914192929998,0.9274017230049958,0.7567616291598216,1.0658513245464087,2.2302068353324316,0.9351699343683826,0.7863523003626716
446,2.0,9.0,187.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0921016815965923,2.3611611931149055,0.938820815275363,0.7908854561733174,1.058497605380988,2.1962817039743747,0.927506305822196,0.7570802091142139,1.0607450032918964,2.220371072721812,0.936558222726469,0.7872945394512827
447,2.0,43.0,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088346032465336,2.3581611857948106,0.9388664265483193,0.7911545173257963,1.057066235277018,2.1982755161355483,0.9273661637243973,0.7568820651955157,1.058316594230249,2.208439930042507,0.9364966118982689,0.7884375102049788
448,2.0,47.0,192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090476894754635,2.36117029124044,0.9390540024909759,0.7908788443753054,1.0583998955044545,2.200049113444015,0.927648422176093,0.7567286270390357,1.0663108646017758,2.233876614898537,0.9352950623765474,0.786000745542709
449,2.0,43.0,153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0894010528765814,2.3576892171253876,0.9387562633609224,0.79119510830014,1.0587939283053736,2.1995723068068904,0.9272050201473939,0.7567739951858216,1.059459186848143,2.209328701954843,0.9363658282519571,0.7883523682927738
450,2.0,47.0,166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0894540503887131,2.3615889956739906,0.9388856245922523,0.7908437446583081,1.0584944354957675,2.2001058756772913,0.9273809842478202,0.7567172855198244,1.0648362627195098,2.2273524168208665,0.935157093315711,0.7866257458293147
451,2.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0878174600409434,2.3595817170733406,0.9396960424234123,0.7910330845041722,1.0582946639435014,2.2043137188948174,0.9283886881772864,0.7562284103540279,1.0576155055780416,2.2016204835105078,0.9376861190789629,0.7890907944839431
452,3.0,38.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873732892452146,2.3619936040461145,0.9394922705356181,0.7908074946109075,1.0577192354958262,2.2031529794139075,0.9279108423715029,0.7562917893255316,1.0787402998235396,2.2317779378776548,0.9352769309371903,0.7862017930467745
453,2.0,30.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0898751587975966,2.359365299983456,0.9387049238338806,0.7910461900776535,1.0569666686345849,2.198962633963481,0.9273325486949388,0.7569651019250307,1.0618273718604194,2.211280067010984,0.9363470428653426,0.7881654328710038
454,2.0,49.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0892954728913866,2.361260838989485,0.9393886466103771,0.790876211810535,1.0566744667461654,2.2008884024713855,0.9280569247023415,0.7566564265855944,1.0586555788399716,2.2153074502605765,0.9365939381379504,0.7877796205987062
455,3.0,32.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901252674423683,2.357487871886423,0.9390740767414127,0.7912138520103691,1.0570830715625006,2.1920631694803685,0.9280258302806312,0.7574747844167975,1.0657333227048151,2.211343093237014,0.9356506715669084,0.7881593951313669
456,2.0,25.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906032128771692,2.3605715739765873,0.9390039239102127,0.7909366861707365,1.0572568638302196,2.1982213067970027,0.927849665766723,0.7568643598209924,1.0589339710105863,2.212002389201905,0.9364836496398196,0.7880962363857082
457,3.0,42.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883611786492178,2.359293917760507,0.939333883800203,0.791044186013784,1.0581805349477307,2.202610937474425,0.9278092658876433,0.7565604133466595,1.0641783123207593,2.2192891380286452,0.9369517993255689,0.7873981858282423
458,2.0,46.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088123040235648,2.3590466385673476,0.9389885448157571,0.7910731772284703,1.0567014362818568,2.198429522246357,0.9273895421551629,0.7568471103705995,1.0557125687737534,2.2185842393142265,0.9364228598653543,0.7874657131922639
459,3.0,45.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870149787542198,2.3605728514659736,0.9392142194244393,0.7909421921997704,1.057575877327508,2.2016572263311547,0.9277707358063234,0.7563441945287431,1.0748348696493115,2.2240121674167685,0.9352358495886048,0.7869457325633227
460,3.0,36.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088560220083441,2.360216931441952,0.9392668084584196,0.7909758039436927,1.0576617795571133,2.2016664978255003,0.927759848700571,0.7564459156106611,1.0650681318006716,2.2191843721604156,0.9351256877292864,0.7874082221111525
461,3.0,42.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091746021869747,2.359699775111638,0.9387199278977646,0.7910137952237488,1.0582846050733068,2.1941745724460855,0.9273663070602234,0.7573858992502551,1.054376419485684,2.2055090223788385,0.9374116946395541,0.7887182831226616
462,1.0,16.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0896477233342394,2.360506862036127,0.9389367606593995,0.7909408866466123,1.0568661800960553,2.193302475287847,0.9277301586218789,0.7574835929622048,1.0673158793400714,2.2207954860518977,0.9363593141779577,0.7872538818179942
463,1.0,16.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904447671954214,2.3621174460816436,0.9388502565269157,0.790794719302257,1.0573165728560212,2.1935122849655153,0.9276609602840822,0.7574389451952245,1.0674219568352667,2.227719627074784,0.9357350976715081,0.7865905680938734
464,2.0,13.0,122.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0903901464757522,2.361804870312763,0.9390285222574151,0.7908246273626982,1.0582085004651485,2.199834352547938,0.927641868788581,0.7565652737856546,1.0569317332083745,2.2077582756680734,0.9370339393112013,0.7885028108249653
465,4.0,31.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895937445685953,2.3569876315366485,0.939242129493443,0.7912479297340715,1.0582426276742396,2.1963674854723347,0.9280806450600007,0.7572269132500115,1.0583602391262907,2.2112279119749036,0.9373785598256452,0.7881704291804521
466,2.0,25.0,152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901220372033498,2.358516361618927,0.9391924241141367,0.791122576599788,1.057406703420943,2.199770445695213,0.9278400748537883,0.7566860779152941,1.0578578216888919,2.214906910660931,0.9360457812944947,0.7878179911940797
467,3.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088221384689986,2.3579541913931767,0.939086931033579,0.7911729050741008,1.0578303570604182,2.2020610958723665,0.9277602543655188,0.756746918835567,1.0637216609346003,2.214661888876388,0.9372611220355171,0.7878414636091935
468,1.0,16.0,141.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910528545827924,2.3627157455440377,0.938745383224834,0.7907390092374952,1.0580621396202496,2.1944266454387185,0.9275578438349829,0.7573585455892509,1.0667800419238507,2.2261190789091287,0.9357739627260151,0.7867438962194685
469,3.0,32.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091093810483722,2.356910895370529,0.9388779781295146,0.7912631003705364,1.0572111164886764,2.1925167226514923,0.9276952658886028,0.7574952204490388,1.0594559055151915,2.219862305458768,0.9360067442107877,0.7873432779600514
470,3.0,31.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008305151253069,2.073598521309626,0.947358096846871,0.8163494249958734,0.9720133206805903,1.904897551207388,0.9391175426525948,0.7907268741104061,0.9760496758712116,1.9217050603499584,0.9449387727952876,0.8159059244996066
471,2.0,34.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0101531759311393,2.079488349462632,0.9473117585028423,0.8158200547169245,0.9729458433670827,1.9012365787338046,0.9390378126986443,0.7907124650845543,0.9734549532747396,1.916795555426866,0.9462423890277822,0.8163762416094636
472,2.0,19.0,136.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0105378574923516,2.074297958132893,0.9476196443410283,0.8162847555816962,0.973674375811989,1.8985021502390225,0.9392683850212842,0.7912332341284535,0.9658071221078027,1.9083850410324545,0.947448466216688,0.8171819458269672
473,2.0,37.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0101811230569955,2.0720976643447893,0.9477622185639254,0.8164795964000483,0.9723876005288952,1.894733255082421,0.9396526452480376,0.7915458856612303,0.9715547056862728,1.91826599683767,0.9456950929395339,0.8162353773542328
474,3.0,31.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008305151253069,2.073598521309626,0.947358096846871,0.8163494249958734,0.9720133206805903,1.904897551207388,0.9391175426525948,0.7907268741104061,0.9760496758712116,1.9217050603499584,0.9449387727952876,0.8159059244996066
475,4.0,27.0,169.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068528772500451,2.0703432465740397,0.9476810969956483,0.8166201291217365,0.9730316357498509,1.9003459919299472,0.9391934478624981,0.791002173578846,0.9715957890455377,1.912894172224156,0.9468574243678526,0.8167499834227598
476,2.0,33.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0127866645800523,2.0835548831212485,0.947151034940185,0.8154519825070283,0.9733472445552203,1.9010228621640817,0.9388280757511525,0.7908749048167715,0.9725738751073146,1.924872274247537,0.9464376029375445,0.8156025140926628
477,4.0,25.0,147.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091570329033086,2.071679911888607,0.9477210363699736,0.8165157770979715,0.9708194204322222,1.8971526526888143,0.9393508708080986,0.7914884679356988,0.9691176217951547,1.9093159236855504,0.9471883502942889,0.8170927698212643
478,4.0,25.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099491277757804,2.074434828245736,0.9472239021580273,0.8162709541114246,0.9722174336975203,1.8993591501090514,0.9389118984852214,0.7911607173938882,0.9789399571280681,1.9173329111402087,0.9458567772677466,0.8163247644055452
479,3.0,36.0,135.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0080153260418587,2.0765716841483686,0.9480436572041557,0.816094661749578,0.9710866413151517,1.9006541410364843,0.9398724547888635,0.7909044571594925,0.9724052306504635,1.916854863185286,0.946420537261417,0.8163705600888278
480,3.0,34.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0093388087055981,2.0725549729841695,0.9472494448269777,0.816439000341928,0.9728610291050124,1.9013068910537314,0.9388861476784434,0.7910643633865926,0.9644711356256691,1.9209689967113488,0.9464971664785441,0.815976437377912
481,4.0,35.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009585919060677,2.0680481447256565,0.947509239528734,0.8168274031115923,0.9739897363891754,1.8992224051072075,0.9390217584733649,0.791117475288508,0.9707919009144146,1.9086966577561069,0.9467298937259109,0.8171520937992889
482,4.0,25.0,171.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009370533797249,2.0704823557641814,0.9473369594064163,0.8166207327595274,0.9715258483533571,1.8947530058382231,0.9388820095077921,0.7916751699996027,0.9663559183416065,1.9077875462872245,0.946962520608031,0.8172391841852402
483,4.0,35.0,144.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0079807035092436,2.0688570301780405,0.947817929820197,0.8167637297435677,0.9722426343349394,1.8988337339902337,0.9395301598489391,0.7912340452397391,0.9775598053375476,1.9172652330648643,0.945747923577484,0.8163312477795912
484,2.0,31.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094702079235605,2.072832567393587,0.9471370854211376,0.816404133456673,0.9732773690933993,1.9005397603921779,0.9387115867800931,0.7910236891289849,0.9722411579297794,1.919373625142646,0.9460446699294126,0.8161292695997133
485,3.0,49.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0090008294618993,2.0788589292786557,0.9471068791895711,0.8158700693222947,0.9736483481975524,1.9054440526250485,0.938351771135067,0.7903347545715965,0.9597183250509915,1.9082196427828566,0.9477205581040297,0.8171977905257597
486,2.0,19.0,167.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0095909218667194,2.073890529802398,0.9479113074922609,0.8163208858095017,0.9719483488309582,1.8980508743813784,0.939741213632591,0.7912652244732348,0.9743371155301516,1.9164443283935568,0.9468041273292653,0.8164098881961963
487,4.0,25.0,125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085366216547018,2.070496801132938,0.9474959432986345,0.8166191666689403,0.9702159261274993,1.8966752755024734,0.9391193679125167,0.7915442650962121,0.9706620329438208,1.9079738691316437,0.9474800251685349,0.8172213349676388
488,2.0,19.0,130.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0105074874772864,2.0739937260977386,0.9476267272551779,0.816311982014261,0.9735132081806259,1.8977630659695952,0.9392954413819861,0.7913010962782068,0.9661410055343079,1.9080525537757138,0.9474403671232041,0.8172137971944888
489,2.0,41.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0098032943865651,2.077138602318338,0.9469144266673615,0.8160376071914945,0.9711558085097309,1.8977497405382504,0.9388497105243159,0.7913781173283909,0.969799905773917,1.916944574026709,0.9459970204159476,0.816361966036205
490,2.0,41.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0093481323473321,2.071564663792588,0.9476507918216097,0.8165264492040468,0.9710771943161502,1.8944565344253075,0.9393812615343151,0.7917908038282628,0.9678175932981155,1.9193955154528792,0.9466874712468865,0.8161271725680157
491,3.0,33.0,77.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872109898507486,2.010213998998012,0.9493619201760373,0.8219756553742357,0.9541757693437929,1.8557869886693856,0.9410301623587527,0.7965533860581115,0.9751995821297659,1.8775276133162662,0.9475032836161651,0.8201380027916595
492,2.0,45.0,116.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084912455025516,2.0721980271465537,0.9475197500649929,0.81647021244226,0.9700533570760832,1.8957157708366423,0.9392780845795883,0.7915346396812482,0.9679388317235766,1.912401826089199,0.9464639103762141,0.8167971488324843
493,3.0,28.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990981633309696,2.0130153726767452,0.9497218534458509,0.8217136910304021,0.9564704643154955,1.8640573019151052,0.9415501092546681,0.7960665401426182,0.9552606453381343,1.8514653686978053,0.9491301380827488,0.8226346943638964
494,2.0,37.0,99.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911080358563831,2.0097082294835804,0.9492385729089143,0.8220104525451936,0.9560744891596763,1.8522816076044661,0.9411885723665251,0.7969337046688503,0.9624308489619422,1.8645843252069416,0.948296683037108,0.8213779343022668
495,3.0,33.0,91.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986814563512334,2.011366853586133,0.9494304622980765,0.8218792535292987,0.9539346813681286,1.8550390965202963,0.9411847881880311,0.7965496593193061,0.9537164198134555,1.87055381686309,0.9482465094878773,0.8208060733698478
496,3.0,23.0,66.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931734217508935,2.010063177842122,0.9489536598927191,0.8219665226147721,0.9573384138933096,1.8468687688796,0.9408943069417761,0.7973155819276587,0.968653037219089,1.8807498540172942,0.9471282520405517,0.8198293209678278
497,3.0,37.0,61.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.951599927927318,1.8461039734872688,0.9540737669727481,0.8365501426240926,0.9445191563814337,1.7983889726626512,0.944570292171258,0.8020108585761344,0.9320387291060146,1.8383949386874976,0.94834665769703,0.823886805719997
498,2.0,41.0,82.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851109734162984,1.9764925492524035,0.9497645293344239,0.824949273742724,0.952116474053743,1.8259712402855544,0.9420990399237434,0.7997620586137337,0.959508184107944,1.8571304033293372,0.9476490919004725,0.8220919995796199
499,2.0,37.0,94.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9368482001427851,1.6841774764604913,0.9578647605110108,0.8508318684121221,0.9469639009689877,1.6948428745160298,0.9491187960410632,0.814275864639723,0.9842782135884987,1.9148240539459298,0.9462317809500855,0.8165651060455152
