,layers,neurons,batch_size,Temp,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,Temp_lag_1,Temp_lag_2,Temp_lag_3,P_lag_1,P_lag_2,P_lag_3,t_cos,t_sin,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
262,3.0,45.0,186.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794636354944855,1.974904857140586,0.9500407644495907,0.825121321319437,0.9557706126536123,1.8776912107261348,0.9388313496524077,0.7920746654950211,0.9179904261655619,1.8139834274670612,0.9509745539175791,0.8262253615589847
263,2.0,23.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9183156692139642,1.702232501011523,0.9576058338736724,0.849253627680117,0.9000781581151356,1.6321131162590763,0.9485003200056166,0.8180773450927872,0.8911360438460633,1.6952953766701417,0.9544271919770262,0.837595351384803
264,4.0,45.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157034297165428,1.6844656909739537,0.9583171907805074,0.8508097295680076,0.9023612354495095,1.6168868307539763,0.9497576997922499,0.8205641428130668,0.9013196631869635,1.6751239119975931,0.9544153921169769,0.8395277223906354
265,3.0,47.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9149543210757858,1.6834796690882254,0.9584561686531863,0.8509086300488538,0.8995335369395401,1.6203508274119633,0.949903140879825,0.8205295947473387,0.8825271051532431,1.6869008222115291,0.9534994078383721,0.838399526684219
266,3.0,44.0,124.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9080488428131206,1.6770941678928843,0.9584104229419045,0.8515004912993982,0.8958347607459782,1.6175542971165884,0.9496767979472966,0.8203828414277711,0.8892236043391327,1.6712863950677042,0.9551055062518026,0.8398953459901156
267,4.0,24.0,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210222468024043,1.7119634031150661,0.9578536434626881,0.8483642118863278,0.899341935798619,1.6316829179177907,0.9496028675724686,0.8189786628125679,0.8986663425095415,1.68250535806983,0.9550419159849403,0.8388206000967091
268,4.0,24.0,175.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148536779126104,1.6913050983197708,0.9584430845890646,0.8502035210025793,0.8962878400662004,1.6119201773943985,0.9502363754127232,0.8208913151341888,0.8926546265563018,1.6752424177103786,0.9553898917877038,0.8395163698682911
269,4.0,41.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154811283441735,1.6761941769625224,0.9588011694110441,0.8515578710559846,0.8951575367724651,1.5973834899846415,0.9507511735965661,0.8232629939101455,0.8901045591594084,1.6660228530906722,0.9542292134711869,0.8403995788789766
270,5.0,33.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9076337213397709,1.6682479190130668,0.9591616865388359,0.8522652363072547,0.8969411293189176,1.6111526589293745,0.9505312695822559,0.8207657021589376,0.9031800191643748,1.6997587159104703,0.953083310509658,0.8371677757239765
271,3.0,26.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8535628510024239,1.3694841272695728,0.9668391542130971,0.8786128349183477,0.8519062283870089,1.3582066665183907,0.9590945477918026,0.8489007532638704,0.925847079249497,2.1197314997293235,0.945943976193675,0.7969355345920419
272,3.0,30.0,194.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8554205359236489,1.3964847571413284,0.9664350437778126,0.876237408259626,0.8560173769451127,1.3946272690836015,0.958384498252198,0.8448275190223771,0.8853762356051733,1.7362232358127518,0.9546215347774419,0.8336745747024036
273,3.0,29.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8510815454853906,1.360523542497593,0.9669604413722822,0.8794054948595982,0.8512947127827373,1.3560469266030017,0.9589112269049576,0.8489129421685442,0.9022194653219063,1.9193828035205325,0.9508004762787455,0.8161283903362787
274,4.0,24.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498258450227723,1.3589245673492754,0.9669651682775077,0.8795598301505063,0.8528472696612486,1.3673196042511049,0.9586478352535611,0.8478150202705808,0.9022250322561213,1.8114124601267225,0.9518962634610122,0.8264716531806424
275,3.0,39.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8534933508255305,1.378140164830965,0.9665671554833087,0.8778575567033924,0.8516599092678534,1.3694451188694898,0.9587285700163051,0.8480175771623436,0.9234234672859848,1.9164390960967537,0.9504825372156274,0.8164103894358833
276,3.0,25.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8537331229294631,1.3722006435955802,0.96680804599435,0.8783670593330746,0.8511149578689514,1.363856173904463,0.9590269947548018,0.8481572368442623,0.9074715351816716,1.918208489317047,0.950387130056298,0.8162408864170239
277,2.0,25.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8614141410261813,1.4064062563808566,0.9658954590659543,0.875342153943099,0.8575138402623413,1.390047434448757,0.9580743008258104,0.845584023943597,0.8913693439731812,1.7326014112901518,0.9548736163731697,0.8340215355606903
278,3.0,39.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8548184334928002,1.3673378290481404,0.9670580194659195,0.8788297391050179,0.8586875692808168,1.3812432946058961,0.9585738522828607,0.8459748494652011,0.913764539117823,1.864732963924672,0.9519447542361006,0.8213636951206729
279,2.0,38.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333124841499835,1.3019385504464518,0.9685690488611591,0.8846081410317388,0.8319572831942919,1.2988021200575997,0.9607999887346335,0.8553214123286528,0.8881795178687543,1.7866843989895091,0.9537518866711135,0.8288405336336832
280,2.0,47.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333455264509615,1.3283053156301399,0.967751193428785,0.8823161215610952,0.8341680974270632,1.3244351228207085,0.9593305261593884,0.8524257569283755,0.8778308266203526,1.7354829428721714,0.9556092391719639,0.8337454927362411
281,3.0,44.0,179.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320364956552875,1.2984676259579464,0.968514245870666,0.8849140345078736,0.8329130327367196,1.3049367507749632,0.9605042092122094,0.8549628324723546,0.8684842969717312,1.6853941105374435,0.9551497095602095,0.8385438655312197
282,4.0,36.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8334365459493769,1.3024060419959511,0.9685606679649643,0.8845455609566539,0.83353770104544,1.30823527511511,0.9604425439110431,0.8539359978500347,0.884897035110383,1.8026453758723522,0.9530075228126034,0.8273115158130218
283,3.0,48.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8314569867465305,1.2975178974144472,0.9683371594106012,0.8850253387373184,0.8304478488656355,1.2952918349293718,0.9604159176138662,0.855841872222862,0.8912864965513326,1.8821731192366669,0.9516219825535193,0.8196929760623798
284,3.0,47.0,158.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829766662989317,1.3052154688393398,0.968475050899244,0.8843091493277798,0.8313624686372691,1.3052805441667783,0.960584351182963,0.854927323480781,0.904781255668594,1.9455674387883097,0.9491178143812301,0.8136199740754303
285,3.0,24.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8410322702221609,1.3423234807728412,0.967300427844316,0.8810318778127089,0.8372772931392733,1.3218090669804687,0.959681589182251,0.8532419835245061,0.8942122035976594,1.9338868465677521,0.9510404816566383,0.8147389427821834
286,3.0,45.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8287413074259258,1.2971024119121446,0.9686398367616578,0.885015820469153,0.8297766658980674,1.3019888413399705,0.9603742829929167,0.8550190157115677,0.8764557464792126,1.6774400390635926,0.9556494356244314,0.8393058437684919
287,4.0,43.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82938559590342,1.2792246642324159,0.9690085861688257,0.8865787624339072,0.8321449968986936,1.2933924971825599,0.9609730606560927,0.8562553082465224,0.8643144750090084,1.6876310305481461,0.9566295856467191,0.8383295747277894
288,3.0,43.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8316307754584211,1.2937335360109645,0.968752712676046,0.8853356151859606,0.8303986869716622,1.2903609404568044,0.9610793101987021,0.8567091940272552,0.8855168155587235,1.8119239538199994,0.9533697150051564,0.8264226534873331
289,3.0,48.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382767654077163,1.3292919697043186,0.9672573683001007,0.8821624033432994,0.8296963712002665,1.2993798915998016,0.9596722086187444,0.8548843360254215,0.8796605566695882,1.9005632288872814,0.952499151705031,0.8179312539832049
290,4.0,42.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8304673488401157,1.2925422099935204,0.9690118531217932,0.885420853514548,0.8303491006999398,1.2985514433322218,0.961031863285593,0.8551061110125073,0.9047648406282404,2.0808171145046903,0.9471278319626718,0.8006634259940089
291,4.0,42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830651156785008,1.284755094561875,0.9689398817782631,0.8861433246640222,0.824662814810369,1.2721811689264204,0.9610555703261437,0.8582423751926392,0.8837565075070267,1.9703491997059037,0.9506629090704835,0.811245949330673
292,2.0,49.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83366503963599,1.3165491355896997,0.9684837355126837,0.8833506827813516,0.8332483389593868,1.318569320748895,0.960420499794806,0.8532801603526683,0.8823681516731151,1.817642411179322,0.9544515732177521,0.8258748409522185
293,3.0,46.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8287756711839515,1.2886517659342032,0.9688558590676173,0.8857782503757982,0.8301244395285955,1.2976339689812917,0.9607321606492742,0.855886625034018,0.8804275737556264,1.8403745799438043,0.952859768260808,0.823697161515784
294,3.0,43.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8347889964483446,1.3197568078919713,0.9678815344841373,0.8830001168374328,0.8305240027911771,1.295379345905433,0.9606816583191773,0.8557014314877056,0.877746147185981,1.7749064723986459,0.9531784908268793,0.8299688267062224
295,4.0,43.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8276916913093623,1.283709672518103,0.9691072350050105,0.886218131722138,0.8298479167221554,1.2879588687825385,0.9608910490160494,0.8565452586823922,0.899003701328826,1.9334399894868735,0.950134724377568,0.8147817504652574
296,4.0,22.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8302279811867199,1.3003421137481042,0.9687334019497646,0.8847791454243648,0.83107377167173,1.3028944351214047,0.9602560837966653,0.855388636032336,0.8766792229140892,1.7207273555545155,0.9550115355619198,0.8351590375417143
297,3.0,45.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295989953652344,1.2832288003811185,0.9689472197145226,0.8862499330112987,0.8286256415975619,1.2826777546501356,0.960710455914181,0.8571992784305086,0.8828832847992182,1.8371911812764203,0.9524777305828033,0.8240021223792967
298,4.0,37.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8318390923363568,1.3143858774714288,0.968429939745336,0.8834977887961201,0.8345156050756364,1.3196353283791258,0.9602046267007958,0.8530348414553206,0.8831534838248597,1.766316778366594,0.9536186157225826,0.8307916958417045
299,3.0,17.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837418173786513,1.3133122433641882,0.9683069260177939,0.883578419416639,0.8302722885561937,1.3022965014762342,0.9605551702954548,0.8554191100312472,0.8848677091013522,1.8262767524471992,0.9538781265074304,0.8250476947339662
300,3.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7563227264545898,7.013937589233336,0.7261003608994091,0.37847496672400394,1.6720186330478306,6.283370965639409,0.7025944212175742,0.33599915265356706,1.4559100497063286,5.020357179764194,0.812019351064758,0.5190635479087807
301,2.0,30.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0898751587975966,2.359365299983456,0.9387049238338806,0.7910461900776535,1.0569666686345849,2.1989626339634807,0.9273325486949388,0.7569651019250307,1.0618273718604194,2.211280067010984,0.9363470428653426,0.7881654328710038
302,1.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0885851714756116,2.3609841272700027,0.9397548624339347,0.7909019502926812,1.0590080507514885,2.2088320611309737,0.9284752722911573,0.7555634693305763,1.0551005648964333,2.198504193668447,0.9373124921638136,0.7893893265060011
303,3.0,30.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088696656356682,2.357073464612119,0.9389050811597506,0.7912444604491188,1.057313175779397,2.1965394160898493,0.9278918107553242,0.7571997304820984,1.0605864038994792,2.216743202761057,0.935658187216225,0.787642079445968
304,1.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889917353139262,2.3609021174026315,0.939747071654727,0.7909082590701466,1.059233937181997,2.2084319418189846,0.9283863352176032,0.7555744589070379,1.0553430127962993,2.198083067734485,0.9375400126712217,0.7894296692157549
305,3.0,30.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889408236515616,2.363799523562901,0.9386443543091566,0.7906486658007879,1.057625577552507,2.1985789409726046,0.9270086897670968,0.7569142662941699,1.0591676690058736,2.209843915002526,0.9371561470500659,0.7883030122955108
306,1.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0897987796966566,2.361934553076946,0.9393226340478513,0.7908190800572055,1.0590431703088927,2.203231645164871,0.9279620763001994,0.7562653816037717,1.0617831017580013,2.2071468319215444,0.9367514611272163,0.788561385459315
307,2.0,30.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0903172431875134,2.358985335626376,0.9387705427254158,0.7910768970214874,1.0575196792778547,2.19950924105353,0.9273842396149192,0.7569207979206729,1.0606158457093817,2.210007678658236,0.9364212479741763,0.7882873241863309
308,1.0,16.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906074469029496,2.361319287623011,0.9388688513595925,0.7908685343145606,1.0574372804350445,2.1931301867691384,0.9277069234363561,0.7574567433750317,1.0683892902808363,2.23278446441066,0.9361338754484538,0.7861053705647905
309,2.0,39.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0896571860173387,2.3589233703816657,0.9394045551741779,0.7910832652218203,1.0577121338574798,2.1991340295724564,0.9279555962384648,0.756823191951354,1.058346689867237,2.2063448895084363,0.9372885836625328,0.7886382093435789
310,3.0,40.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905295684051581,2.358724121677719,0.9393910573061062,0.7911024127323989,1.0579747797794279,2.1946296442887956,0.9282708889947242,0.7572536873199589,1.0719833036277882,2.2074284515863116,0.9359679656540881,0.7885344070676263
311,3.0,31.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0904407925964925,2.357303131427628,0.9389268661534218,0.7912281197739774,1.0580193656226338,2.1967158727074243,0.9275762322439081,0.7570979776699684,1.0560108375866373,2.2147987794229675,0.9364564647475134,0.7878283498701827
312,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893470272514698,2.3621634010745516,0.9394319781567013,0.7907986329086983,1.0590331808193825,2.2050219385294203,0.9280112588572063,0.7561069832057186,1.0612021433830985,2.207549670358866,0.9367456160417171,0.7885227946415954
313,2.0,41.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09078840190993,2.3595835143962356,0.9386410653970272,0.7910288647518737,1.0584586305520882,2.195238576591332,0.9271773269029923,0.757179969891531,1.054561453226506,2.203190405078993,0.9375706305935652,0.7889404003023792
314,3.0,45.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872203337543374,2.360648257383874,0.9390266763909418,0.7909348499109707,1.0578913045943343,2.2012187435243167,0.927543309382584,0.7563855366811209,1.0720419290800727,2.224496425150774,0.9353648887963735,0.7868993420002312
315,3.0,35.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864503575941598,2.3584359157818566,0.9395136724170992,0.7911299298797476,1.0575654935363672,2.2049239508136464,0.928131937477015,0.7561382621335629,1.0601397578501053,2.219637248844574,0.9361330627750618,0.78736483776659
316,4.0,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087498154154287,2.360223192706723,0.9395384113413325,0.790967454565529,1.0574142379191396,2.2043855307031626,0.9282860159622247,0.7562435743507929,1.0585525939626896,2.2191910799545447,0.9369417982465715,0.7874075795228677
317,5.0,31.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088794216604738,2.36255763278473,0.9393631005173324,0.7907667771915527,1.05835788633878,2.2058232674803158,0.9281587734291887,0.7560461097988894,1.0634761108149655,2.2134283252893656,0.9371240923258525,0.7879596356184209
318,2.0,39.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0902846287194956,2.357921201787751,0.9390495684622385,0.7911722815812592,1.0591574311587069,2.1975599380453628,0.9275393783878151,0.7569284656246102,1.0628356804229109,2.2164684140351003,0.9362437050258354,0.7876684034524488
319,2.0,15.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0896527276518237,2.35924391896015,0.9389921512680179,0.7910554362616601,1.0583104079212347,2.200093214955896,0.927598131739028,0.7566669133117463,1.0547420440582564,2.20797152788019,0.9371742739015154,0.7884823818477784
320,2.0,34.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901294148243428,2.358254343428719,0.9387801536546241,0.7911466464376098,1.0575571608039636,2.1967711573430284,0.9273700167907197,0.7569543896593958,1.064103638529579,2.2143037373723646,0.936355468421365,0.787875773541234
321,2.0,21.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0888565626803284,2.3628051299797797,0.9390917379443683,0.790741799384957,1.059127676486766,2.2027428136961564,0.9276225773776582,0.756485399001815,1.057642215295691,2.2087033426919294,0.9367776243517367,0.788412275995437
322,4.0,17.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0912875971599898,2.358815292102544,0.9393302974115434,0.7910945004004014,1.059816690794282,2.1980597900774037,0.9278195031190221,0.7568010389446995,1.0616297924479026,2.219002018415583,0.936662038093804,0.7874256910998968
323,3.0,38.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905992219805924,2.3582043678966573,0.9394320061684618,0.7911497447548538,1.0586024640987057,2.2004060650079413,0.9279350083067597,0.7565369435937372,1.0555801321148206,2.210357432530405,0.936339525530936,0.7882538187243959
324,2.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905853205026173,2.358611615450724,0.938846934686404,0.7911098378318313,1.0590576924995498,2.2019304244241003,0.9271708849674061,0.7565875184439723,1.0609665592552215,2.210195857858032,0.9364474948631258,0.7882692971349744
325,3.0,38.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0876194230950813,2.357653575490391,0.9395982086415366,0.7911993032292491,1.0575527065627468,2.2028998466763796,0.9282599156972202,0.7563738752008183,1.0562754239349932,2.2117368339994035,0.9362090656766986,0.7881216758459602
326,2.0,35.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893984528460607,2.3601802543593853,0.9384899897952201,0.7909724235441522,1.0580507963470454,2.199221218056483,0.9271493380592618,0.7567954317180077,1.0583646185713431,2.215423721494506,0.9366967908237315,0.7877684821333094
327,4.0,31.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0897182801077616,2.359610806567221,0.9393961576209122,0.7910293182211761,1.0577594106970785,2.197232679301366,0.9282595368657295,0.7571863929439837,1.0441639095775435,2.1965016029908706,0.9381706335635275,0.7895811692018448
