,layers,neurons,batch_size,Cloud,Pressure,Rel-hum,Dew-point,Wind_cos,Wind_sin,Wind_sp,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
250,2.0,49.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.990893261840656,151.4128219307517,0.9842862082365922,0.9400903062790666,7.041187442966859,122.1243795381224,0.9833449662855549,0.9359237967410335,7.732669493158943,120.8264980475155,0.989715198170525,0.9610696732220344
251,3.0,43.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.859425827402201,149.24676291628867,0.9846062263770363,0.9409517399781545,6.933185613964484,119.18346944229847,0.9837787058186376,0.937258137194813,7.569145258176414,120.0088802166001,0.9901190070359465,0.9613331098841191
252,2.0,24.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.912746663032861,151.83641598322754,0.9843770305446026,0.9398876283669806,7.002084791087567,122.5560956183624,0.9836169835332095,0.9365403173613251,7.652759501201986,118.35757635799185,0.9899705664385218,0.9618651603851612
253,1.0,43.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9621323730828815,154.5920288837984,0.9839372525900265,0.9387932642504803,7.033873025148462,121.58336674547772,0.9835622273807205,0.9365260465468053,7.751951361277985,120.96284000635215,0.9897096310274195,0.9610257438100525
254,3.0,24.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867629607299382,150.2355994589961,0.984688393623876,0.9405145589187074,6.885168658097971,118.76673801522873,0.9842609113134635,0.9381599205689717,8.499220164460404,135.43890349819637,0.9884160640703039,0.9563615526657022
255,3.0,43.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.740442258062371,144.94760187073751,0.984974222610085,0.9425603718797055,6.929692725409923,119.10128373062415,0.9835853347955038,0.9371774915116198,7.971637374704236,126.3238888850312,0.9895120061689016,0.9592984125698676
256,2.0,21.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.939417608277747,150.76815486017213,0.9843905264528456,0.9403317726669691,6.977794735982675,121.63654808319119,0.983472418134596,0.9360732635187641,7.930450818695928,124.45019822886127,0.9894014175159559,0.9599021161506568
257,2.0,40.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875891302810974,149.36172319181057,0.9845855249374103,0.9409290427826037,6.945633209223526,120.95115176009695,0.9838408295650782,0.9371536739823486,7.862673219025312,123.20225060056005,0.9896387814304112,0.9603042051771256
258,2.0,40.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862973386004054,150.02016382826412,0.9845616679591107,0.9406963609170933,6.862381642749356,119.14859452234901,0.984056975152368,0.9379862995695907,7.696709593140747,119.72328765611195,0.9900133908450846,0.9614251278759076
259,3.0,45.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.919668016180148,152.26745074781834,0.9842692349291591,0.9396966232107022,6.98058273120952,122.40813576339445,0.9834681412484145,0.9358724776425101,7.547747103392981,117.35077805181417,0.9900512357287778,0.9621895510419489
260,2.0,37.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.917206741814407,151.22254976328452,0.9843998405803736,0.9401036718018921,7.002529808249264,121.07322718382922,0.983716937569676,0.9368391712524489,8.239612393367215,130.72102127641415,0.9888700513676124,0.9578816554540965
261,4.0,44.0,36.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.809275633491101,147.22247093154795,0.9848940138888244,0.9417007014217373,7.024024962892619,124.20166845010962,0.9835495783614813,0.9351230466724492,7.739258762684131,120.7367878756879,0.9898134930036795,0.9610985778610084
262,2.0,33.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931770113740093,151.56790952377617,0.9842885034532511,0.9399884327257906,6.9252483295429155,121.25958968473087,0.9838265014022938,0.9374113552818946,7.465653444475395,115.57611903669894,0.9902816263783706,0.9627613466041337
263,2.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.945691420713674,152.54407404222601,0.9842377445656327,0.9396231064688216,6.930817607141723,119.41246576177915,0.9838856159406555,0.9378422408193507,7.653562395613752,118.96348454699014,0.9900175978383987,0.9616699366207029
264,2.0,32.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.814381825977959,148.94175441636685,0.9847652268619398,0.9410428136867128,6.933344568699927,120.61545210399535,0.9840214934322866,0.9371497812985718,7.4729758869099046,114.9211342385667,0.9902586146173519,0.9629723828638775
265,2.0,33.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955709579146815,152.66576357882133,0.9841778901446878,0.9395325835454131,6.928164067430959,121.93570920545545,0.9836256572352466,0.9363217350648148,7.728862465645809,119.63402572964449,0.9896622675462692,0.9614538880901186
266,3.0,46.0,52.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.897936765227995,151.6312163975159,0.9843959314546074,0.9399346580838739,6.942142417809296,121.76267205110315,0.9835668461206752,0.9363194331649487,7.657291158710011,117.88809946016345,0.9900544139552704,0.9620164259547384
267,3.0,39.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.781668425233713,147.0919356193705,0.9847788400481539,0.9417019836178266,7.0340326906088615,122.37251610556046,0.9834600234415489,0.9357630771075488,8.109876554972814,127.72381017932595,0.9891733157115009,0.9588473575916052
268,3.0,45.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808448736067767,148.27980345224884,0.9847198437785805,0.9412876762089251,6.927678471940262,120.88301059927466,0.9837963031463359,0.9367579971083404,7.714562732492308,119.69104573683617,0.9898260040960138,0.9614355162300653
269,2.0,43.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.884667162817655,150.67786454634034,0.9846192108712201,0.9403354300807587,6.9020199727936,119.9404848673112,0.9839792159682966,0.9373684232912092,7.698507230284662,118.99844747732006,0.9899603565053864,0.961658671556128
270,2.0,32.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.814381825977959,148.94175441636685,0.9847652268619398,0.9410428136867128,6.933344568699927,120.61545210399535,0.9840214934322866,0.9371497812985718,7.4729758869099046,114.9211342385667,0.9902586146173519,0.9629723828638775
271,3.0,33.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74593661415437,145.86805636238023,0.9849380620505832,0.9421399251447666,6.923885204039179,121.09588945691748,0.9837578088367012,0.936995247205864,7.780145502851841,120.48783086129606,0.9895128536545518,0.9611787918710191
272,3.0,29.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8439740203287815,149.97994977489455,0.9845568669544089,0.9405611631208733,6.980385087433222,120.44871116549481,0.9838245774080194,0.9371970388435342,8.410083221367598,135.0503624274055,0.9884456608003082,0.9564867406923104
273,3.0,46.0,39.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.844043925995804,149.58033672805618,0.9845607375602244,0.9407156193095014,6.92192307634363,121.2541030385738,0.9835811165887073,0.9363535845853657,7.628236889285432,117.9805528654995,0.9901487161069665,0.961986637445267
274,2.0,40.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.921276468364017,150.36660245865414,0.984458400704147,0.9404350374060478,7.018965968435618,123.0627437502849,0.983547942724267,0.9361103223544551,7.8597875165144115,123.36411960904334,0.9896163644616962,0.9602520509435981
275,4.0,24.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.871060388864111,149.6731431098848,0.9845776209000137,0.9406355855490944,6.903706358559457,120.30684736203956,0.9838830173660564,0.9372444743193147,7.642604620219081,119.42935762779506,0.9900665852213765,0.9615198322018389
276,2.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.758794686964986,147.74792701345336,0.9848607047293261,0.941487052138428,6.906897988643583,119.18112667523829,0.9841651107089546,0.9380182740356797,7.693369030483259,119.23320837348494,0.9899818273275646,0.9615830315388298
277,4.0,45.0,44.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.939697886573753,152.92554957829353,0.9843055973009913,0.939369386322075,6.995364716646306,124.03536288447708,0.983454342369383,0.9352475011571342,7.607604955684166,117.79465500536655,0.9900688702792655,0.9620465337805846
278,3.0,47.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.850944314387172,149.22232257254223,0.9847318594782274,0.940933739769366,7.070041807978355,124.3252543368732,0.9833804280060678,0.9349474119329098,7.669546105505419,119.57736441598159,0.9897749372621267,0.9614721443790304
279,4.0,15.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91757035410867,150.83259170971118,0.9845832701467395,0.9402367148709389,7.006378913988649,121.59386068512075,0.9837317064106785,0.9361138941669842,7.829976721171113,121.16019598422908,0.9898750150413704,0.9609621556664376
280,4.0,32.0,54.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.924579736552511,152.58749811295658,0.9842341901239942,0.9393858251274894,7.051069401835412,124.41664490762805,0.983372558255327,0.9354925990828029,7.519187213348545,115.4936716535526,0.9902290041895032,0.9627879111708451
281,4.0,37.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.760951172392039,147.35799979655508,0.9848942059530615,0.9417357116097452,7.035908432092599,124.70006414553947,0.9833349868263186,0.9345267081517981,7.738380978454442,120.37961928879437,0.9896653278689354,0.9612136576657473
282,3.0,47.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.848822165180827,149.259975352652,0.9846953513061931,0.9408967017880023,6.981843496873856,122.99024683768351,0.9834989146983911,0.9354436609588181,7.748335478269236,121.1956561667662,0.9895430607821084,0.9609507303870818
283,4.0,37.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7919106257534185,147.39781610299255,0.9847259337111516,0.9417062256557853,7.043500917189716,123.6479750704726,0.9832063515585927,0.9348763426634183,7.954744895858826,124.55321101254317,0.9892885463672996,0.9598689254069388
284,2.0,24.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.939388473947012,152.7451123105926,0.9842978162559178,0.9395336361326139,6.999026985194233,122.05441174625862,0.9836193004403814,0.9364864310152301,7.7000768155535715,119.65497506476632,0.9897463233451456,0.9614471382092956
285,2.0,46.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83893929492484,149.25198075290604,0.984688111143222,0.9410408970744724,7.0240906487869665,123.93410029716637,0.9833757039497495,0.935429602934976,7.523365614512945,114.95666599954471,0.9901949437512353,0.9629609345219309
286,2.0,46.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.853494629131715,149.03505753165334,0.9846960687424346,0.9410636232227918,7.058216315250828,124.24413411716564,0.9833637861872664,0.9353689269486964,7.923616059303911,122.86693093310951,0.9895037656080958,0.9604122452547565
287,2.0,47.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952617877939302,152.22074385085216,0.9843581071951804,0.9397144017873433,7.0179937964727435,125.101061281678,0.9830375740087587,0.9341185861510878,7.7812592485250445,121.60438578338736,0.989806176299558,0.9608190376061436
288,2.0,43.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956477347184253,151.6524752648908,0.9843279694310787,0.9398681034363863,6.927188996523878,119.61689588410873,0.9837398828032473,0.9371420574208278,7.532603748241456,117.42060396804723,0.9903060743276999,0.9621670531149176
289,2.0,49.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.948395036356289,150.0240016337516,0.9844780751704698,0.9405936028282484,6.916997137469524,118.7250365597534,0.9839040439552982,0.9378060480882521,7.8973548163810285,124.79610438571181,0.9895410531678271,0.9597906651035909
290,2.0,40.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8874874640736845,149.45806968193054,0.9845497469950122,0.9407949724468568,6.981406862738825,121.61725450473537,0.9837909556655033,0.9369399746789262,8.00078930053214,126.36375824558503,0.9893512809452806,0.9592855666522926
291,1.0,31.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931892365394612,153.42171432491568,0.9842008260216046,0.9392637914169495,7.06311602740208,123.46774571063327,0.9834853552221756,0.9357726315245727,8.258318228598005,131.3913318691509,0.988660780655376,0.9576656812196391
292,1.0,31.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.928689596163302,152.95289503123863,0.9842879697112361,0.9394297002323626,7.064438041680822,123.15718794073821,0.9835513968721818,0.9359870412604978,8.017071648788832,127.22928272888853,0.9889709645269956,0.9590066944552676
293,2.0,39.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.815116773069674,149.11878893866336,0.9846868618624217,0.940984297239734,6.974507452709779,120.73830243958206,0.9838770817248035,0.9369689850313748,7.604814697911174,118.27039847456516,0.990167273255334,0.9618932491202024
294,3.0,28.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.712908338850449,146.47063543785265,0.9849560301125657,0.9419963314370197,6.8744021429155415,117.92856643732225,0.9842025375788508,0.9382396091130989,7.630173109215805,119.99609662312444,0.9899936489807902,0.9613372287610166
295,2.0,42.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.609559244726396,140.27397939315807,0.9856020939000352,0.9443329523552473,6.862352121823008,121.41139154451254,0.9835750422223586,0.9360573216459049,7.460914889615447,117.84426736585506,0.9902963085907338,0.9620305486660836
296,2.0,42.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.785339354240641,148.07401632600786,0.9847913563004553,0.9413715615321829,6.931452125697766,120.65025095140547,0.9839329743827596,0.9373690170113053,8.011626385855513,128.05455646238465,0.9895124817414379,0.9587407910595271
297,1.0,31.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862407811189445,151.43140881261584,0.9843752188999239,0.9400728137253829,6.943087077385197,120.70391268687523,0.9837404877022672,0.9369454693551291,7.812797177258569,121.80483271932222,0.9895430584395895,0.9607544535550978
298,1.0,37.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787280768419439,145.3316005304121,0.98502824720392,0.9423472480743293,6.96279252637183,121.40608600396715,0.9833654850660909,0.9357735745276731,7.6699109903371765,121.14950499198474,0.9896763112090756,0.9609656003067142
299,2.0,31.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.829673728091043,145.03635827979156,0.9849971757252696,0.942545350407829,7.0418258139124585,124.63971780700321,0.983125059186926,0.9343358832899813,7.66970439854196,122.64970373845065,0.9896826810014605,0.9604822359092056
300,2.0,38.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.093715811020914,1328.5181115275955,0.8195172385611684,0.4220451387340646,22.173228752690356,1025.1787872018733,0.8417587373416767,0.5116052554056344,26.295707041349246,1129.1921655800095,0.8603575686853767,0.63617401222817
301,3.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.961969391891508,274.176711418026,0.970869299526768,0.8910379801602407,9.695252412559189,204.81559293452057,0.970779789486732,0.891319765327711,10.97876036979057,216.7305806203506,0.9807226999966157,0.930169354713811
302,4.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.119996387965884,276.34599094362164,0.9704644584254999,0.8903046084149426,9.885885749999332,211.20761361842065,0.9690154629068923,0.8876485368233815,11.066094098092512,218.49007952072586,0.9806282004450123,0.9296024437442474
303,3.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.20922538288503,280.3459794136977,0.9699451844894244,0.8886425495304827,9.99986527298744,213.2723316944434,0.9686225058374853,0.8862765742299328,11.229712456197737,221.72324447893908,0.9802672962050161,0.928560717215843
304,4.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07930550419098,275.9544329882855,0.9704234374593171,0.890405139307182,9.92180978128807,208.25529663610737,0.9697580088768682,0.8897218900194578,10.676106042077071,213.7882241437303,0.9813589516124236,0.9311173826793906
305,4.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.073129632336617,277.3846896069906,0.969755163304685,0.8896202103064912,9.808386098763261,210.33876364615102,0.9695074558521887,0.8892142103146745,11.191636620555968,223.58983802833396,0.9798057809256676,0.9279593003245663
306,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.008856625578913,274.05968371356846,0.9710627089975996,0.8911652644137027,9.783716883356474,205.9007679438545,0.9708296223957114,0.8911778053796623,11.051887852052866,220.26798265071238,0.9802651545111416,0.9290296029274696
307,4.0,32.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.139241354482863,277.54325245483284,0.9705373465024512,0.88983470224777,9.86752693881667,210.53857267633367,0.9693765046488483,0.8882218088566036,11.079784741055926,218.8855256643674,0.9808133415262504,0.9294750309015033
308,4.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.063145471458835,274.957394254048,0.969905196878199,0.8908177485080369,9.729716417809307,205.77305901086163,0.9699501772229402,0.8911066493830959,11.012464258338813,219.513961783282,0.9803644874782069,0.929272548632599
309,4.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.027550423593313,274.3084559032652,0.9706258266372497,0.8910356085791289,9.775220161435211,204.7611079107076,0.9701292119594181,0.8910047235256879,11.21404136347682,225.83123773875585,0.9797453955120683,0.927237120797916
310,3.0,47.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.275706617652387,279.4264906613942,0.9701718600760187,0.8889050580207826,10.147881459159882,212.91284300922482,0.9685043880570945,0.886366441725108,11.280300654559708,220.83861198724787,0.9805145113226403,0.9288457460177735
311,3.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.976790728868494,274.60529486533756,0.9705505907141676,0.8909249695794287,9.730641549221179,206.0962779004703,0.9701486588460906,0.8902710669923188,11.328142520427086,223.06882236630037,0.9803042664206641,0.9281271716963859
312,4.0,44.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.024331068480892,275.3570968025861,0.9706525021706258,0.8906974488773691,9.857369309920012,208.62685983918973,0.9698473635851521,0.8896921867764447,11.012411563745484,219.80653886543047,0.9806834724584668,0.929178280226249
313,3.0,15.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.060825997572987,275.3418479729556,0.9703809899256385,0.8905264186828594,9.873008501648608,207.0042801059794,0.9701189383097064,0.8907895394182783,10.985481637155527,220.24337928074945,0.9802921630536001,0.9290375301391987
314,1.0,43.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.083005443726607,274.38870637868865,0.9702339461729064,0.8910241612516047,9.835130805456618,205.1103657315201,0.9699280096570302,0.8909804816949514,10.886854409523258,214.74646887203627,0.9811035638376095,0.9308086359970895
315,4.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.998786901410547,273.8302324363532,0.970433792196094,0.8913215683142806,9.770837272264101,208.9577488148779,0.9695675730375758,0.8894786377206176,11.28065002049188,222.30583103074386,0.9801738345847173,0.9283730076885066
316,1.0,46.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.006060337488924,275.2252703982534,0.9703919394477055,0.890646445947157,9.774242171426891,205.13421623462034,0.9701017110248538,0.8909474154359256,10.906765819670987,216.34657670295502,0.9808451852460877,0.9302930808685022
317,3.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09102111975002,275.1995447409838,0.9708573557759721,0.890582860800208,9.81362568841648,205.4463872878974,0.9704009063074113,0.8908010000630976,11.033271689703012,217.36887692756002,0.9807525929943547,0.9299636954898627
318,2.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05874628919571,274.489089229723,0.9709745678080959,0.8910177770505547,9.773671688239286,206.13531437059416,0.9706741612766165,0.8905345125721127,10.964285419562945,215.46748047010698,0.980978708737188,0.9305763258864997
319,4.0,48.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.025776120554216,275.2498104350595,0.9705823464807026,0.8907516432114115,9.736171333122211,207.42414725328442,0.9700673936187718,0.8900753907472695,10.845346788448447,217.35252108064768,0.9806711887399886,0.929968965347678
320,3.0,46.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.060023483871667,276.9189454705423,0.9708824019457165,0.889976495514536,9.807882428088062,205.94204577891438,0.9702892856624004,0.8900102868393688,10.767174751912718,213.33007026850646,0.9812735435709956,0.9312649999683568
321,5.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.90554832716342,274.7363034621379,0.9715168777989609,0.8909621297306605,9.642012202115367,206.69549947599677,0.9714694223186915,0.8906115750769129,11.210973665824351,223.1899534494024,0.9799134269546034,0.9280881432322301
322,1.0,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05615237540083,275.46459341681305,0.9701084058102367,0.8906110399080087,9.756707013368416,204.46420284034917,0.9700465875349487,0.8911475831193697,10.813421407766779,215.25736252109243,0.980944777139009,0.9306440259402896
323,3.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.966356959513822,274.67943025011965,0.9710873971936499,0.890917052251728,9.734667492129102,204.72240442042894,0.9710744332765324,0.8913030730027748,10.835980425157052,213.74685636705067,0.9812995501780865,0.9311307113870022
324,1.0,44.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.033125532590132,274.58578240941057,0.9703500448457889,0.890925919848812,9.765260404037571,203.94829257426335,0.970236785258012,0.8914596384556113,10.797924978827021,214.12197946291099,0.9811394575752999,0.931009846635149
325,3.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.001836495913409,274.76420764487455,0.9710792381500717,0.8909370859910557,9.719858313632152,206.25089067797583,0.9708187621835389,0.8907337955310128,10.893182096125122,217.7543727402699,0.9815025541442721,0.9298394886461419
326,1.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.08096594217232,275.6025197736668,0.970111080661702,0.8905903708459824,9.72117970587518,204.08634916135063,0.9703281750053478,0.8916882637584786,10.570993691515225,211.5032818669243,0.9818628818470888,0.9318535916314191
