,n_estimators,max_depth,min_samples_split,min_samples_leaf,P_lag_1,P_lag_2,P_lag_3,d_cos,d_sin,w_cos,w_sin,m_cos,m_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
17,293.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206439135615813,236.3483268559409,0.9747673439773497,0.9061262856083582,9.893045287330715,218.79341981653312,0.9690568497825383,0.8861808798229114,11.586688302392462,242.08680058092787,0.9782428249282791,0.9219995745342094
18,295.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206538903290332,236.3561010316223,0.9747682648687345,0.9061239923432607,9.893082010102852,218.82114181535766,0.9690522752835191,0.8861583668317421,11.583788320282595,241.9671692730024,0.9782578841357391,0.9220381197704421
19,294.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206290528011841,236.34648443787376,0.9747683505084819,0.9061275522520662,9.892963314119168,218.80105496808577,0.9690543046353968,0.8861711399744998,11.584883646724034,242.01665196905063,0.9782512074093419,0.9220221764338551
20,186.0,4.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206114905979767,236.18154057479643,0.9747749043216618,0.9061873067095338,9.897453090724124,218.97402146992064,0.9689831929485847,0.8860006076446322,11.583149388475594,242.4000429124453,0.9781813412563142,0.9218986477795346
21,297.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.20600178728488,236.3512835477588,0.9747647328838691,0.9061256783727154,9.894063885792894,218.8992834665306,0.9690395142439441,0.8861197950078478,11.58294189523366,241.87142976375324,0.9782678761682371,0.9220689670633859
22,294.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206290528011841,236.34648443787376,0.9747683505084819,0.9061275522520662,9.892963314119168,218.8010549680858,0.9690543046353968,0.8861711399744998,11.584883646724029,242.0166519690506,0.9782512074093419,0.9220221764338551
23,268.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209604739412136,236.3142354973213,0.9747760406717301,0.9061386913856377,9.895999372651529,218.87273271042977,0.9690384956448814,0.8861078857127024,11.593961468297167,242.17455846492388,0.9782219174632929,0.9219712989228451
24,295.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206538903290332,236.3561010316223,0.9747682648687345,0.9061239923432607,9.893082010102852,218.82114181535763,0.9690522752835191,0.8861583668317421,11.583788320282595,241.96716927300238,0.9782578841357391,0.9220381197704423
25,292.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.205968402092335,236.35146602189076,0.9747682540879068,0.9061249157090087,9.893172079534779,218.7861961855763,0.9690561399100555,0.88618053186599,11.588341694014705,242.14557734980335,0.9782367254469317,0.9219806366451185
26,78.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.190829728476059,236.76813584493297,0.974773112518458,0.9059590915636287,9.885673390034338,218.14256896150937,0.9691028459851619,0.8861640483086056,11.516741047877913,240.48053266831892,0.978379839724505,0.9225171144426014
27,295.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206538903290332,236.3561010316223,0.9747682648687345,0.9061239923432607,9.893082010102853,218.8211418153577,0.9690522752835189,0.8861583668317421,11.583788320282595,241.96716927300238,0.9782578841357391,0.9220381197704423
28,295.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206538903290332,236.3561010316223,0.9747682648687345,0.9061239923432607,9.893082010102852,218.8211418153577,0.9690522752835191,0.8861583668317421,11.583788320282595,241.96716927300238,0.9782578841357391,0.9220381197704423
29,182.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206418481983413,236.19789694774758,0.9747734395982501,0.906179282996856,9.9005598931673,219.02278507391296,0.9689776566968821,0.8859782908129512,11.578681296887964,242.40596567037164,0.9781736929352762,0.921896739465504
